title,price,rating,reviews,availability,Category
"Boat Rockerz 425 Bluetooth Wireless Over Ear Headphones with Mic and Boat Signature Sound, Beast Mode for Gaming, Enx Tech, ASAP Charge, 25H Playtime, Bluetooth V5.2 (Active Black)",1099.0,3.6,3745,In stock,headphone
"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Blue)",139.0,3.5,58660,In stock,headphone
Skullcandy Hesh ANC Bluetooth Wireless Over-Ear Headphones with Mic (Black),6996.0,3.9,2633,In stock,headphone
"soundcore by Anker Q20i Hybrid Active Noise Cancelling Headphones, Wireless Over-Ear Bluetooth, 40H Long ANC Playtime, Hi-Res Audio, Big Bass, Customize via an App, Transparency Mode (White)",3999.0,4.3,27833,In stock,headphone
"Sony MDR-ZX110A On-Ear Stereo Headphones (White), without mic",799.0,4.0,66639,In stock,headphone
"Boult Audio Z40 True Wireless in Ear Earbuds with 60H Playtime, Zen™ ENC Mic, Low Latency Gaming, Type-C Fast Charging, Made in India, 10mm Rich Bass Drivers, IPX5, Bluetooth 5.3 Ear Buds TWS (Blue)",799.0,3.8,33610,In stock,headphone
"Boult Audio Z20 Pro Truly Wireless Bluetooth Ear Buds with 60H Playtime, 4 Mics Clear Calling, 45ms Low Latency, Rich Bass Drivers, Touch Controls, IPX5 TWS Earbuds Bluetooth Wireless (Powder Blue)",999.0,4.0,4137,In stock,headphone
"Sony WH-1000XM5 Best Active Noise Cancelling Wireless Bluetooth Over Ear Headphones with Mic for Clear Calling, up to 40 Hours Battery -Black",27989.0,4.4,15205,In stock,headphone
"Dyazo Computer Wired Headphones | Headset with Mic | 3.5 MM Jack | Compatible for Laptops, PC, Notebooks (Black)",479.0,4.0,174,In stock,headphone
"JBL Tune 520BT Wireless Headphones with Mic, Upto 57H Battery, Speed Charge : 5 min Charge Gives up to 3H of Playback, Multipoint Connect, Customizable Bass with Headphones App, BT 5.3 (Black)",3499.0,4.0,20207,In stock,headphone
"boAt Rockerz 430 w/ 40mm Drivers, Beast Mode w/ 40ms Latency, 40hrs Playback, ENx Tech, Voice Assistant, BTv5.4, Adaptive Fit & Easy Access Controls, Bluetooth Over Ear Headphones(Black Sabre)",1199.0,3.1,955,In stock,headphone
CLAW SM50 Professional Studio Monitoring DJ Wired Over Ear Headphones with 2 Detachable Cables (2.8m Coiled Cable & 1.2m Straight Cable with Mic and in-line Controls) (SM50),1890.0,4.2,2191,In stock,headphone
Marshall Monitor III Active Noise Canceling Over Ear Bluetooth Headphones,29999.0,4.4,207,In stock,headphone
"ZEBRONICS Zeb-Dynamic with Bluetooth Supporting Headphone, Aux Input, Call Function and Media/Volume Control",649.0,3.1,690,In stock,headphone
"Zebronics Zeb-200HM Wired On Ear Headphone with Mic, Dual 3.5mm Connectors, Adjustable Headband for PC Computers/Laptop (Black)",399.0,3.1,3395,In stock,headphone
"boAt Rockerz 255 Pro+, 60HRS Battery, Fast Charge, IPX7, Dual Pairing, Low Latency, Magnetic Earbuds, in Ear Bluetooth Neckband, Wireless with Mic Earphones (Teal Green)",999.0,4.3,225185,In stock,headphone
"Sennheiser Momentum 4 Wireless Over Ear Headphones, Bluetooth Adaptive Noise Cancelling-ANC & Customizable Sound, 4 Digital Mics for Crystal-Clear Calls,60h Battery, 2 Yr Warranty, Denim",21990.0,4.4,8566,In stock,headphone
"realme TechLife Studio H1 Over The Ear Headphone with 70Hours Playtime 360° Spatial Audio, 40mm Drivers, 80ms Superlow Latency, 43 dB Adaptive ANC-Black",3999.0,4.0,70,In stock,headphone
"OnePlus Bullets Z2 Bluetooth Wireless in Ear Earphones with Mic, Bombastic Bass, 10 Mins Charge - 20 Hrs Music, 30 Hrs Battery Life (Acoustic Red)",1299.0,4.3,190778,In stock,headphone
"Kratos Neckband Bluetooth Headphones with 20 Hours Playtime with 13mm Drivers, Rich Music Experience, Type C Fast Charging, Neckband Earphones with Voice Assistant & IPX4 Water Resistant",299.0,4.2,280,In stock,headphone
"Noise Airwave Max 4 Wireless Over-Ear Headphones with 70H Playtime, ENC, 40mm Driver, Low Latency(up to 40ms), Dual Pairing, BT v5.4 (Carbon Black)",2499.0,3.8,1687,In stock,headphone
"Razer BlackShark V2 X Wired Gaming On Ear Headset - Black|7.1 Surround Sound-50mm Drivers-Memory Foam Cushion-for PC,PS4,PS5,Switch,Xbox One,Xbox Series X|S,Mobile-3.5mm Audio Jack-RZ04-03240100-R3M1",3195.0,4.2,1054,In stock,headphone
"Sennheiser Hd 560S Over-The-Ear Wired Audiophile Over Ear Headphones-Neutral Frequency Response,Lifelike Sound with Open-Back Design,Wide Soundstage,Natural&Accurate Sound for Gamers,Detachable Cable",10990.0,4.6,2715,In stock,headphone
"Sony WH-1000XM4 Noise Cancellation Wireless Bluetooth Over-Ear Headphones with Mic, Hi-Res Audio, Up to 38Hrs Battery- Silver",20975.0,4.5,55670,In stock,headphone
"EPOS PC 8 USB A On-Ear Stereo Wired Headset with Microphone, Wired Headphones, Inline Volume Control, Mute Function, Noise-Canceling Microphone, for Laptop, PC, Mac - Online Calls, Teaching",2421.0,3.9,16308,In stock,headphone
Ant Esports H520W World Of Warships Edition Lightweight Gaming Over Ear Wired Headphones with Mic| 3.5MM Jack |50 MM Drivers | Compatible with PC/ PS4 / Xbox One / Nintendo / Mobile (White),655.0,3.6,4039,In stock,headphone
"JBL Tune 510BT, On Ear Wireless Headphones with Mic, up to 40 Hours Playtime, Pure Bass, Quick Charging, Dual Pairing, Bluetooth 5.0 & Voice Assistant Support for Mobile Phones (Blue)",1999.0,4.0,2123,In stock,headphone
"Zebronics Jet PRO Premium Wired Gaming On Ear Headphone with LED for Headband + earcups, 40mm Neodymium Drivers, 2 Meter Braided Cable, with mic, Suspension Design, 3.5mm + USB Connector (Black, Blue)",799.0,3.9,2466,In stock,headphone
"boAt New Launch Rockerz 551 ANC Pro, 42dB Adaptive Hybrid ANC, App Support, 72Hrs Battery, 40mm Titanium Drivers, ENx Tech, Foldable Cups Bluetooth Headphones, Wireless Headphone with Mic (Bold Blue)",3499.0,3.7,103,In stock,headphone
"Sony WH-CH720N Noise Cancellation Wireless Bluetooth Over Ear Headphones with Mic, Up to 35Hrs Battery- White",7874.0,4.3,10114,In stock,headphone
"boAt Rockerz 430, 40mm Drivers, Beast Mode (40ms Latency), 40hrs Playback, ENx Tech, Voice Assistant, BTv5.4, Adaptive Fit & Easy Access Controls, Bluetooth Over Ear Headphones(Bold Blue)",1199.0,3.1,955,In stock,headphone
"ZEBRONICS Thunder Max Bluetooth Over Ear Headphone with 120*Hrs Playback, 3 EQ Modes, 40mm Bass Driver, Fast Charging, ENC, Gaming Mode, Dual Pairing, BT v5.4, AUX, Metallic Finish (Black)",1099.0,3.6,209,In stock,headphone
"Bose New QuietComfort Ultra Wireless Noise Cancelling Headphones with Spatial Audio, Over-The-Ear Headphones with Mic, Up to 24 Hours of Battery Life, White Smoke",28699.0,4.4,6136,In stock,headphone
"Noise Newly Launched Airwave Max 5 Wireless Over-Ear Headphones with Adaptive Hybrid ANC (up to 50dB), HFA Tech, 80H Playtime, Dual Pairing(Calm White)",4999.0,4.2,121,In stock,headphone
"JBL Live 770NC True Adaptive Noise Cancellation Headphones Wireless Over Ear, Spatial Sound, 65Hrs Playtime, Speed Charge, Multipoint Connect and Personi-Fi 2.0, BT 5.3, Google Fast Pair, Alexa, Black",8999.0,4.2,934,In stock,headphone
Apple EarPods (USB-C) ​​​​​​​,1549.0,4.2,2741,In stock,headphone
"boAt Rockerz 460 Wireless Over Ear Headphones w/Up to 30hrs Playtime, 40mm Drivers, Beast™ Mode, ENx™, Dual Pairing, BT v5.2, Instant Voice Assistant, Adaptive Fit(Crimson White)",999.0,4.0,352,In stock,headphone
Sennheiser Professional Audio HD 280 PRO Wired Over Ear Headphones without microphone,6990.0,4.2,7752,In stock,headphone
"HAMMER Bash Max Over The Ear Wireless Bluetooth Headphones with Mic, Touch Control, Deep Bass, Upto 40 Hours Playtime, Bluetooth 5.3, Workout/Travel (Cool Grey)",1999.0,3.7,3242,In stock,headphone
URBN Thump 550 Bluetooth 5.4 Wireless On Ear Headphone | HD Sound | Deep Bass | in-Built Mic | Type-C Charging | Foldable | Aux | Micro SD Card | 1 Year Replacement Warranty (Camo),1234.0,4.8,21,In stock,headphone
Sony ZX Series MDR-ZX310AP Headband Stereo Headset -Blue,1331.0,3.9,829,In stock,headphone
"ZEBRONICS Thunder Over Ear Bluetooth 5.3 Wireless Headphones with 60H Backup, Gaming Mode, Dual Pairing, Enc, Aux, Micro Sd, Voice Assistant, Comfortable Earcups, Call Function (Brown)",699.0,3.8,76711,In stock,headphone
"JBL Tune 770NC Wireless Over Ear ANC Headphones with Mic, Upto 70 Hrs Playtime, Speedcharge, Google Fast Pair, Dual Pairing, BT 5.3 LE Audio, Customize on JBL Headphones App (Blue)",5099.0,4.0,20207,In stock,headphone
"Boat Rockerz 255 Pro+, 60HRS Battery, Fast Charge, IPX7, Dual Pairing, Low Latency, Magnetic Earbuds, Bluetooth Neckband, Wireless with Mic Earphones (Active Black)",999.0,4.3,225185,In stock,headphone
"Logitech H390 Wired On Ear Headset for PC/Laptop, Stereo Headphones with Noise Cancelling Microphone, USB-A, In-Line Controls, Works with Chromebook",2995.0,4.3,59796,In stock,headphone
"hayden HY-HD10 Professional Studio Headphones Over-Ear, Wired, 50mm Drivers, Foldable, Lightweight, Dual Detachable Cables (2.8m Coiled & 1.2m with Mic) for DJ, Gaming, Recording, Mixing, Monitoring",1839.0,4.5,74,In stock,headphone
"boAt Airdopes Progear Open-Ear Ear Buds for Outdoor Sports W/Air Conduction Tech, in Ear, 4 Mics W/Ai-Enx, 100Hrs Playback, 15Mm Drivers, Secure Fit,Beast Mode W/ 40Ms Latency, ASAP Charge Green",1499.0,3.4,1322,In stock,headphone
"JBL Tune 760NC, Wireless Over Ear Active Noise Cancellation Headphones with Mic, Upto 50 Hours Playtime, Multi-Device Connectivity, Pure Bass, AUX & Voice Assistant Support for Mobile Phones (Black)",4999.0,3.6,9811,In stock,headphone
boAt Bassheads 105 Wired in Ear Earphones with Mic (Black),399.0,4.0,38117,In stock,headphone
Sonos Ace - Black - Wireless Over Ear Headphones with Noise Cancellation,29999.0,4.2,357,In stock,headphone
"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation, Without Mic (Army Green)",1599.0,4.0,66992,In stock,headphone
"Ambrane Wired in Ear Earphones with in-line Mic for Clear Calling, 14mm Dynamic Drivers for BoostedBass, 3.5mm Jack, Multi-Functional Controller (Stringz 38 Lite, Green)",149.0,3.8,5305,In stock,headphone
"Sennheiser Accentum Wireless Bluetooth Over Ear Headphones with Mic-Designed in Germany Audio,50Hr Battery,10 Min Quick Charge = 5Hr Playback,Hybrid ANC",10990.0,4.0,1236,In stock,headphone
boAt Bassheads 152 in Ear Wired Earphones with Mic(Raging Red),499.0,4.1,78728,In stock,headphone
"ZEBRONICS Boom Wired Headphone, Over Ear, in-Line MIC, Foldable, 1.5 Meter Cable, for 3.5mm (Mobile | Tablet | Laptop | MAC), Soft Cushion, 40mm Drivers (Black)",493.0,2.9,343,In stock,headphone
"ZEBRONICS Thunder Bluetooth 5.3 Wireless Over Ear Headphones with 60H Backup, Gaming Mode, Dual Pairing, Enc, Aux, Micro Sd, Voice Assistant, Comfortable Earcups, Call Function (Teal Green)",699.0,3.8,76711,In stock,headphone
Sony MDR-EX15AP EX Stereo Headphones with Mic (Black),699.0,3.8,7700,In stock,headphone
"boAt Rockerz 425 Bluetooth Wireless Over Ear Headphones with Mic with Signature Sound, Beast Mode(Upto 65Ms Low Latency) for Gaming Enx Tech, ASAP Charge 25H Playtime V5.2, Dual Pairing (Oceana Blue)",1099.0,3.6,3745,In stock,headphone
"boAt Rockerz 255 Pro in Ear Bluetooth Neckband with Upto 10 Hours Playback, ASAP™ Charge, IPX5, Signature Sound & Integrated Controls(Navy Blue)",1399.0,4.1,83597,In stock,headphone
"Bose New QuietComfort Ultra Wireless Noise Cancelling Headphones with Spatial Audio, Over-The-Ear Headphones with Mic, Up to 24 Hours of Battery Life, Black",28699.0,4.4,6136,In stock,headphone
"ZEBRONICS Duke Wireless Headphone with Up to 60h Backup, Supports Bluetooth, Dual Pairing, Gaming Mode, Environmental Noise Cancellation (ENC), LED Lights, Deep Bass, Voice Assistant Support (Blue)",1399.0,3.7,14821,In stock,headphone
"Zebronics-Bang over the ear headphones with Foldable Design and Bluetooth v5.0 headphones, Providing up to 20h* Playback(Red)",699.0,3.7,11256,In stock,headphone
"JBL C200SI, Premium in Ear Wired Earphones with Mic, Signature Sound, One Button Multi-Function Remote, Premium Metallic Finish, Angled Earbuds for Comfort fit (Gun Metal)",749.0,3.9,26581,In stock,headphone
"JBL Quantum 100 Wired Over Ear Gaming Headphones with Mic, 40mm Realistic Dynamic Drivers, Detachable Boom Mic, 1kHz Sensitivity, Memory Foam Cushioning, PC/Mobile/PS/Xbox/Nintendo/VR Compatible-Blue",1999.0,3.9,3938,In stock,headphone
"Noise Two Wireless On-Ear Headphones with 50 Hours Playtime, Low Latency(up to 40ms), 4 Play Modes, Dual Pairing, BT v5.3 (Calm White)",1299.0,3.5,3215,In stock,headphone
"JLab JBuds LUX ANC Smart Active Noise Cancelling Headphones - Over Ear Wireless Headphones with Microphone, 70+ H Playtime Foldable Bluetooth Earphones with Multipoint & Customisable Sound, Graphite",5999.0,4.5,2035,In stock,headphone
"Boat Rockerz 255 Touch Neckband with Full Touch Controls, Spatial Audio, Up to 30H Playtime, ASAP™ Charge, Beast™ Mode, ENx™ Technology(Deep Blue)",899.0,3.9,225185,In stock,headphone
"ZEBRONICS Thunder Pro Wireless Over Ear Headphone with Dual Pairing, Gaming Mode, Enc, Bluetooth, Call Function, Aux, Micro Sd, Voice Assistant, Deep Bass, Up to 60H Backup (Blue)",718.0,3.8,76711,In stock,headphone
"boAt Rockerz 460 Wireless Over Ear Headphones W/Up to 30Hrs Playtime, 40Mm Drivers, Signature Sound, Beast Mode, Enx, Dual Pairing, Bt V5.2, Instant Voice Assistant, Adaptive Fit(Bold Blue)",1199.0,4.0,352,In stock,headphone
"ZEBRONICS RAGA F2, Bluetooth Neckband, 22 Hours Playback, ENC, Rapid Charging, Dual Pairing, Magsnap (Magnetic Play | Pause), 2 EQ Modes, Bluetooth v5.4, Call Function, Gaming Mode (Blue)",749.0,5.0,17,In stock,headphone
"ZEBRONICS Duke Wireless Headphone with Up to 60h Backup, Supports Bluetooth, Dual Pairing, Gaming Mode, Environmental Noise Cancellation (ENC), LED Lights, Deep Bass, Voice Assistant Support (Beige)",998.0,3.7,14821,In stock,headphone
"ZEBRONICS Duke Plus, Wireless Over Ear Headphone with ANC, ENC, Gaming Mode, Dual Pairing, Rapid Charge, Upto 70* Hours Backup, Bluetooth v5.4, AUX, Comfortable Earcushion, Deep Bass (Black)",1599.0,3.7,14821,In stock,headphone
"JBL Quantum 100 Wired Over Ear Gaming Headphones with Mic, 40mm Realistic Dynamic Drivers, Detachable Boom Mic, 1kHz Sensitivity, Memory Foam Cushioning, PC/Mobile/PS/Xbox/Nintendo/VR Compatible-Black",1899.0,3.9,15474,In stock,headphone
"Skullcandy Crusher ANC 2 Over-Ear 4-mic Active Noise Cancelling Wireless Headphones with Sensory Bass, 40mm Drivers, Dual Pairing,Flat-Folding & Collapsible Design, Alexa Enabled, 50Hr Playtime- Bone",18999.0,4.5,2434,In stock,headphone
"boAt New Launch Rockerz 650 Pro, Touch/Swipe Controls, Dolby Audio, 80Hrs Battery, 2Mics ENx, Fast Charge, App Support, Dual Pair, Bluetooth Headphones, Wireless Headphone with Mic (Starry Night)",2499.0,4.2,193,In stock,headphone
"Noise Airwave Max 3 Bluetooth On-Ear Headphones with 70H Playtime, 40mm Driver, Low Latency(up to 45ms),Dual Pairing, BT v5.3 (Carbon Black)",1499.0,3.9,1882,In stock,headphone
Audio-Technica ATH-M20x Over-Ear Professional Studio Monitor Headphones,4249.0,4.4,24304,In stock,headphone
"ZEBRONICS AEON Wireless Headphone with 110h Battery Backup, Supports Bluetooth & AUX, Gaming Mode, ENC, Dual Pairing, Rapid Charging (Beige)",1799.0,3.1,399,In stock,headphone
Sennheiser HD 400s Over Ear Wired Headphones with Mic (Black),4490.0,4.1,4171,In stock,headphone
"boAt Rockerz 550 Bluetooth Wireless Over Ear Headphones with Mic Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation (Red)",1599.0,4.0,66992,In stock,headphone
"realme Buds Wireless 3 Neo in Ear Bluetooth Neckband with 13.4 Mm Dynamic Bass Boost Driver,Upto 32 Hours Playback,Fast Charge, Ai Enc,45Ms Low Latency,Ip55 Dust&Water Resistannt&Bluetooth V 5.4,Blue",999.0,4.3,18636,In stock,headphone
"HAMMER Bash 2.0 Over The Ear Wireless Bluetooth Headphones with Mic, Deep Bass, Foldable Headphones, Upto 8 Hours Playtime, Workout/Travel, Bluetooth 5.0 (Grey)",1899.0,3.7,3242,In stock,headphone
"AKG K702 Reference Studio Headphones - Over Ear, Black With Wired Connection",8999.0,4.3,4243,In stock,headphone
"Marshall Major V Wireless On-Ear Headphones, Black",14999.0,4.5,743,In stock,headphone
"OnePlus Bullets Z2 Bluetooth Wireless in Ear Earphones with Mic, Bombastic Bass - 12.4 Mm Drivers, 10 Mins Charge - 20 Hrs Music, 30 Hrs Battery Life (Jazz Green)",1299.0,4.3,190778,In stock,headphone
"Cosmic Byte GS430 Gaming wired over ear Headphone, 7 Color RGB LED and Microphone",899.0,4.0,15290,In stock,headphone
"JBL Tune 510BT, On Ear Wireless Headphones with Mic, up to 40 Hours Playtime, Pure Bass, Quick Charging, Dual Pairing, Bluetooth 5.0 & Voice Assistant Support for Mobile Phones (White)",1999.0,3.9,18079,In stock,headphone
"boAt Rockerz 430 w/ 40mm Drivers, Beast Mode w/ 40ms Latency, 40hrs Playback, ENx Tech, Voice Assistant, BTv5.4, Adaptive Fit & Easy Access Controls, Bluetooth Headphones(Sage Green)",1199.0,3.1,955,In stock,headphone
"Portronics Muffs M2 Bluetooth Headphones On Ear with Upto 40 Hrs Playtime, 40mm Dynamic Drivers, AUX 3.5mm, Powerful Bass, Laptop & PC Support, Type C Charging Port, Foldable Design(Black)",849.0,3.8,372,In stock,headphone
"Noise Airwave Max 4 Wireless Over-Ear Headphones with 70H Playtime, ENC, 40mm Driver, Low Latency(up to 40ms), Dual Pairing, BT v5.4 (Tropical Teal)",2499.0,3.8,1687,In stock,headphone
"Dicto Ultrapod Pro Earbuds Bluetooth Wireless, Transparent Charging Case, Active Noise Cancellation, Led Digital Display, Bluetooth in-Ear Headphones, Touch Control, Water Resistant(Black)",399.0,1.4,3,In stock,headphone
"pTron Boom Ultima 4D Dual Driver, in Ear Gaming Wired Headphones with in-Line Mic, Volume Control & Passive Noise Cancelling Boom 3 Earphones - (Dark Blue)",279.0,3.6,43890,In stock,headphone
"Sennheiser Momentum 4 Wireless Over Ear Headphones Designed in Germany - Bluetooth Adaptive Noise Cancelling-ANC,4 Digital Mics for Crystal-Clear Calls,60h Battery, 2 Yr Warranty, Black/Copper",21990.0,4.4,8566,In stock,headphone
"ZEBRONICS Duke Plus, Wireless Over Ear Headphone with ANC, ENC, Gaming Mode, Dual Pairing, Rapid Charge, Upto 70* Hours Backup, Bluetooth v5.4, AUX, Comfortable Earcushion, Deep Bass (Beige)",1599.0,3.7,14821,In stock,headphone
HyperX CloudX Stinger 2 Core Gaming Headset for Xbox - White (6H9B7AA),2620.0,4.2,520,In stock,headphone
"Skullcandy Riff 2 On Ear Wireless Headphones, 40mm Drivers, Advanced Features Through The App, Collapsible Design, 34Hr Playtime + Rapid Charge- Black",3997.0,4.2,1650,In stock,headphone
"Xiaomi Pad 7 |Qualcomm Snapdragon 7+ Gen 3 |28.35cm(11.16"") Display |8GB, 128GB |3.2K CrystalRes Display |HyperOS 2 |68 Billion+ Colours |Dolby Vision Atmos |Quad Speakers |Wi-Fi 6 |Graphite Grey",26999.0,4.2,294,In stock,tablet
"Lenovo Tab Plus with Octa JBL Hi-Fi Speakers| 8 GB RAM, 128 GB ROM| 11.5 Inch, 2K, 90 Hz Refresh| Wi-Fi Tablet| Android 14| 45 W Fast Charger| Built-in Kickstand| Color: Luna Grey",15990.0,4.3,620,In stock,tablet
"Samsung Galaxy Tab A9+ [Smartchoice], 27.94 cm (11.0 inch) Display, RAM 8 GB, ROM 128 GB Expandable, Wi-Fi Tablet, Gray",16999.0,4.5,2067,In stock,tablet
"Lenovo {Smartchoice} Idea Tab Pro with Pen Plus|12.7"" 3K Display|144 Hz Refresh|12 GB RAM, 256 GB ROM| AI-Enabled| MediaTek Dimensity 8300|Quad JBL Speakers|10200 mAh Battery with 45 W Charger|WiFi 6e",29999.0,4.7,71,In stock,tablet
"Lenovo {Smartchoice Tab M11 |Wi-Fi | 4 GB RAM, 64 GB ROM|11 Inch Screen| 90 Hz, 72% NTSC, FHD Display| Quad Speakers with Dolby Atmos|Octa-Core Processor |13 MP Rear Camera, Green",9499.0,4.1,8,In stock,tablet
"OnePlus Pad Go 28.85Cm (11.35 Inch) 2.4K 7:5 Ratio Readfit Eye Care LCD Display,Dolby Atmos Quad Speakers,4G LTE(Calling) + Wi-Fi Connectivity Tablet,8Gb Ram 256 Gb Storage Expandable Up-to 1Tb,Green",20499.0,4.5,2360,In stock,tablet
"Samsung Galaxy Tab A9+ [Smartchoice], 27.94 cm (11.0 inch) Display, RAM 8 GB, ROM 128 GB Expandable, Wi-Fi Tablet, Silver",17499.0,4.5,2067,In stock,tablet
"OnePlus Pad Go 28.85Cm 2.4K 7:5 Ratio Readfit Eye Care LCD Display, Dolby Atmos Quad Speakers, 4G LTE(Calling) + Wi-Fi Connectivity Tablet, 8GB RAM 128 GB Storage Expandable Up-to 1TB Asin, Green",18499.0,4.5,2360,In stock,tablet
"OnePlus Pad Go 28.85cm (11.35 inch) 2.4K 7:5 Ratio ReadFit Eye Care LCD Display, Dolby Atmos Quad Speakers,Wi-Fi Only, 8GB RAM 128 GB ROM Expandable Up-to 1TB, Twin Mint Colour",16999.0,4.5,2360,In stock,tablet
"Samsung Galaxy Tab S9 FE [Smartchoice], RAM 6 GB, ROM 128 GB Expandable, S Pen in-Box, Wi-Fi, IP68 Tablet, Gray",28999.0,4.5,1410,In stock,tablet
"Samsung Galaxy Tab A9+ [Smartchoice], 27.94 cm (11.0 inch) Display, RAM 8 GB, ROM 128 GB Expandable, Wi-Fi Tablet, Navy",17499.0,4.5,2067,In stock,tablet
"Lenovo Tab K11 with Keyboard| 4G (LTE) + Wi-Fi | 8 GB RAM, 128 GB ROM (Expandable Upto 1 TB)| 11 Inch Screen, 90 Hz Refresh| Quad Speaker with Dolby Atmos| 13 MP Rear Cam with Flash|Luna Grey",20999.0,0.0,0,In stock,tablet
"Lenovo Tab M11 with Pen| Wi-Fi Connectivity| 8 GB RAM, 128 GB ROM|11 Inch Screen| 90 Hz, 72% NTSC, FHD Display| Quad Speakers with Dolby Atmos|Octa-Core Processor |13 MP Rear Camera, Green",13999.0,4.0,746,In stock,tablet
"Samsung Galaxy Tab S9 FE [Smartchoice], S Pen in-Box, RAM 6 GB, ROM 128 GB Expandable, Wi-Fi, IP68 Tablet, Silver",28999.0,4.5,1410,In stock,tablet
"Xiaomi Pad 6 [Smartchoice]| Qualcomm Snapdragon 870| Powered by HyperOS |144Hz Refresh Rate| 8GB, 256GB| 2.8K+ Display (11-inch/27.81cm) Tablet| Dolby Vision Atmos| Quad Speakers| Wi-Fi| Gray",21999.0,4.5,2852,In stock,tablet
"Samsung Galaxy Tab A9+ 27.94 cm (11.0 inch) Display, RAM 8 GB, ROM 128 GB Expandable, Wi-Fi+5G, Tablet, Gray",18959.0,4.0,392,In stock,tablet
"Lenovo Tab4 10 Tablet (10.1 inch,16GB,Wi-Fi + 4G LTE, Non Calling) Slate Black",5940.0,3.6,1855,In stock,tablet
"Lenovo Tab M11 | Wi-Fi+ 4G (LTE) Connectivity| 4 Gb Ram, 128 Gb ROM|11 Inch Screen| 90 Hz, 72% Ntsc, Fhd Display| Quad Speakers with Dolby Atmos|Octa-Core Processor |13 Mp Rear Camera,Green",11999.0,4.1,334,In stock,tablet
"Samsung Galaxy Tab S9 FE [Smartchoice], S Pen in-Box, 27.69 cm (10.9 inch) Display, RAM 6 GB, ROM 128 GB Expandable, Wi-Fi, IP68 Tablet, Lavender",28999.0,4.5,1410,In stock,tablet
"Lenovo {Smartchoice} Idea Tab Pro with Pen Plus|12.7"" 3K Display|144 Hz Refresh|8 GB RAM, 128 GB ROM|AI-Enabled| MediaTek Dimensity 8300| Quad JBL Speakers| 10200 mAh Battery with 45 W Charger|WiFi 6e",25999.0,4.7,71,In stock,tablet
"Redmi Pad Pro 5G |Snapdragon 7s Gen 2|30.7cm(12.1"") Tablet|33+ Days Standby| 10000mAh|HyperOS|8GB, 256GB|Quad Speakers |Wi-Fi 6 + 5G |Graphite Grey",25999.0,4.3,665,In stock,tablet
"Lenovo Tab M11|8 Gb Ram,128 Gb ROM|11 Inch,90 Hz,72% Ntsc,400 Nits Fhd Display|Wi-Fi Only|Micro Sd Support Upto 1 Tb|Quad Speakers with Dolby Atmos|Octa-Core Processor|13 Mp Rear Camera,Green",11999.0,4.1,334,In stock,tablet
"Honor PAD 8 30.4 cm (12"") 2K Display, Qualcomm Snapdragon 680, 6GB RAM, 128GB Storage, 8 Speakers, Android 12, Tuv Certified Eye Protection, Up to 14 Hours Battery, WiFi Tablet, Metal Body, Blue Hour",12830.0,4.5,269,In stock,tablet
"DOMO Slate S10 3G Tablet PC, 7-inch LCD Display, 2GB RAM, 32GB Storage,128GB Expandable, Bluetooth, Calling, Dual SIM, GPS, (Black)",3990.0,5.0,2,In stock,tablet
"Samsung Galaxy Tab S9 FE [Smartchoice], S Pen in-Box, 27.69 cm (10.9 inch) Display, RAM 6 GB, ROM 128 GB Expandable, Wi-Fi, IP68 Tablet, Mint",28999.0,4.5,172,In stock,tablet
"Redmi Pad Pro 5G |Snapdragon 7s Gen 2|30.7cm(12.1"") Tablet|33+ Days Standby| 10000mAh|HyperOS|8GB, 128GB|Quad Speakers |Wi-Fi 6 + 5G |Graphite Grey",23999.0,4.3,665,In stock,tablet
"Nokia T10 Android™ 12 Tablet with 8” HD Display, 8MP Rear Camera, AI face Unlock, All-Day Battery, WiFi + 4G Volte | 3 + 32GB",6949.0,4.5,251,In stock,tablet
"HONOR Pad X8a (Smartchoice) Wi-Fi Tablet with Free Flip-Cover 27.94Cm (11 Inch),4GB Ram 128 GB ROM Expandable Up to 1TB FHD Display 90Hz,8300Mah Battery,Quad Speakers,Snapdragon 680,Android 14,Grey",13430.0,4.2,434,In stock,tablet
"Lenovo Tab M10 HD Tablet (10.1-inch(25cm), 2GB, 32GB, Wi-Fi + 4G LTE, Volte Calling), Slate Black",6290.0,4.5,2091,In stock,tablet
"Samsung Galaxy Tab S9 FE+, S Pen in-Box, 31.50 cm (12.4 inch) Display, RAM 8 GB, ROM 128 GB Expandable, WiFi+5G, IP68 Tablet, Mint",45999.0,4.5,467,In stock,tablet
"Samsung Galaxy Tab S9, S Pen in-Box, 27.81 cm (11 inch) Dynamic AMOLED 2X Display, RAM 12 GB, ROM 256 GB Expandable, Wi-Fi + 5G Tablet, Beige",79999.0,4.5,174,In stock,tablet
"Lenovo Original Tab P12 Keyboard Detachable,3-Point Pogo-Pin Connectors Wireless Keyboard with Trackpad/Touchpad Tablet(Ultra-Thin,Productivity Enabling Hot Keys(Suitable for Tab P12,Zg38C05230)),Grey",4998.0,4.4,52,In stock,tablet
